MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM
43-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,1973,4724,2633,0,1,0
43-66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,1,1976,21632,3313,0,1,0
43-67,0,0,0.333,0.667,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,2,143,3,4,1956,197,251,0.923,1,0
43-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,2,3,1954,271,201,0.968,1,0
43-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,2,2,1948.5,190,193,0.926,0.997,0.003
43-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2,2,1949,198,198.5,0.98,1,0
43-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,1,2009,77,201,0.805,0.377,0.623
43-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,2,1,2012,31,201,0.701,0.147,0.853
43-73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,504,2,1,1959.5,54,201,0.883,0.403,0.597
43-74,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,416,2,1,2001,59,201,0.825,0.464,0.536
43-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,301,2,2,1910,208,270,0.937,0.834,0.166
43-76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,159,2,2,1910,232,201,0.818,0.83,0.17
43-77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,4,594,2,1,2010,23,201,0.877,0.109,0.891
43-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,2,1,1968,72,201,0.903,0.428,0.572
43-79,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,4.5,0.5,1,0,0,347,2,2,1927,173,279,0.939,0.594,0.406
43-80,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,4.5,0.5,0.5,0,0,293,2,2,1910,213,207,0.959,0.744,0.256
43-81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,2,374,2,1,1922,149,212,0.874,0.521,0.479
43-82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0.5,3,415,2,1,1910,127,219,0.894,0.494,0.506
43-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,2,1,1924,100,273,0.943,0.466,0.534
43-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2,1,1932.5,96,201,0.837,0.507,0.493
43-85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,225,2,2,1910,164,208,0.907,0.649,0.351
43-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2,1,1968,221,201,0.671,0.611,0.389
44-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1988,152,252,0.75,0.063,0.938
44-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,1,1948,516,192,0.938,0.946,0.054
44-54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,89,2,1,1951,510,174,0.944,1,0
44-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1,1,1957,395,112.5,0.995,1,0
44-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,1,1954,404,121,0.94,1,0
44-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,1,1983,223,201,0.813,0.547,0.453
44-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2,3,1964,311,259,0.996,1,0
44-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,1,1960,411,182,0.99,1,0
44-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2,1,1962,381,225,0.987,1,0
44-61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,797,2,1,2011,29,201,0.863,0.013,0.987
44-62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,461,2,1,1983,55,303,0.902,0.204,0.796
44-63,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,629,2,1,1990,34,201,0.618,0.278,0.722
44-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,1968,3442,201,0,1,0
44-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1980.5,4956.5,3287,0,1,0
44-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1955,2146,1410,0,1,0
44-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,1,1969,75,201,0.421,0.421,0.579
44-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,2,1961,212,201,0.627,1,0
44-69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,14,3,6,1981.5,460,334,0.643,1,0
44-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1968,200,201,0.412,0.647,0.353
44-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,2000,83,89,1,0,1
44-72,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,4,907,2,1,2004,42,201,0.878,0.053,0.947
44-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,2,1,2005,38,201,0.675,0.385,0.615
44-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,2,2,1910,182,201,0.895,0.738,0.262
44-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,367,2,2,1910,236,221,0.845,0.793,0.207
44-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,2,1,1915,202,204,0.861,0.645,0.355
44-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,2,1,2001,55,201,0.843,0.399,0.601
44-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,2,1,2007,48,201,0.806,0.11,0.89
44-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,2,2,1920,173,260,0.967,0.598,0.402
44-80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,1,448,2,2,1915,173.5,201,0.949,0.612,0.388
44-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,2,2,1910,163,221,0.967,0.692,0.308
44-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,2,2.5,1910,150,275.5,0.964,0.555,0.445
44-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,3,5,1931,273.5,396.5,0.973,0.78,0.22
44-84,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,334,3,3,1915,179.5,255.5,0.967,0.814,0.186
44-85,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2,0.5,2.5,0.5,4.5,466,2,1,2004,49,201,0.94,0.408,0.592
44-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2002,13067,4487,0,1,0
44-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1959,3537,3555,0,1,0
45-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1962,740,185,1,1,0
45-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1957.5,619.5,203,1,1,0
45-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,1,1953.5,476,128,0.976,1,0
45-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2,1,1963,380,149.5,0.984,1,0
45-57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,140,2,2,1960,351,232.5,0.943,1,0
45-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2,1,1955,418.5,125,0.99,1,0
45-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,1,1965,419,278.5,0.761,0.609,0.391
45-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,1,1968.5,393,143,0.977,1,0
45-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,2,1,1987,33,298,0.865,0.196,0.804
45-62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,553,2,1,1988,31,357,0.816,0.078,0.922
45-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,1,1,1993,46,354,0.959,0.338,0.662
45-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1993,1279,373,0.462,1,0
45-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,1970,11141,27871,0,1,0
45-66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,1,198,2,2,1958,235,209,0.874,0.995,0.005
45-67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,347,2,2,1957,222,197,0.951,0.911,0.089
45-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,2,1951,268,184,0.89,0.992,0.008
45-69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,176,2,2,1950,297,184,0.96,0.955,0.045
45-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,2,1930,213,217,0.821,1,0
45-71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,182,2,2,1947,173.5,201,0.89,0.681,0.319
45-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,2,1,1933.5,126,201,0.827,0.508,0.492
45-73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,974,2,2,1927,174,216,0.941,0.774,0.226
45-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,2,2,1915,235,209,0.809,0.758,0.242
45-75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,2,1016,2,1,1957.5,242.5,212,0.886,0.663,0.337
45-76,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,5,0,2,1,3,395,2,2,1923,256,228,0.901,0.77,0.23
45-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,1,1956,163,201,0.882,0.554,0.446
45-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,2,1,2012,37,201,0.777,0.088,0.912
45-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,2,1,1926,130,201,0.929,0.522,0.478
45-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,2,2.5,1920,181.5,244.5,0.919,0.656,0.344
45-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,2,1,1985,67,201,0.868,0.41,0.59
45-82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0.5,3.5,314,2,1,1928,121,230,0.904,0.564,0.436
45-83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,2,194,2,2,1944,224.5,282,0.809,0.82,0.18
45-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,2,2,1931,186,201,0.956,0.776,0.224
45-85,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,20,0,4,0,1,461,2,1,1987,64,201,0.952,0.488,0.512
45-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1968,2787,743,0.231,0.846,0.154
45-87,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,3.5,0,1,0,2,131,2,1,1989,146,201,0.878,0.534,0.466
46-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1958,1074,149,1,1,0
46-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2,1,1959,402,219,0.99,1,0
46-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,2,1,2013,28,201,0.728,0.477,0.523
46-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2,2,1955,454.5,205.5,0.96,0.955,0.045
46-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2,1,1970,278,213,0.932,0.599,0.401
46-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2,2,1963,362.5,214,0.887,1,0
46-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,1964,560,236,0.421,1,0
46-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,2,1959,300,209,0.97,1,0
46-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,1,1962,297,201,0.729,0.667,0.333
46-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,1,1957,386,195,0.688,1,0
46-65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,33,2,1,1960,964,1183,0,1,0
46-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,2,1,1969,24,201,0.8,0.399,0.601
46-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2,2,1955,279,201,0.98,0.936,0.064
46-68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,0,3,154,2,2,1953,188,184,0.89,0.987,0.013
46-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,2,1,1951,156,201,0.851,0.538,0.462
46-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,2,1,1949,160.5,201,0.89,0.623,0.377
46-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2,2,1928,139,201,0.961,0.665,0.335
46-72,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,17.5,0,0,0.5,2.5,435,2,2,1927,178,216,0.959,0.692,0.308
46-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,2,1,1959,137,201,0.805,0.506,0.494
46-74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.5,0,1,0,0,373,2,1,1924,223,214,0.89,0.633,0.367
46-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,4,0,0,0,0,472,2,2,1924,239.5,211.5,0.981,0.691,0.309
46-76,0,0,0,1,0,0,0,0,0,0,0,0,0.857,0.143,0,0,3,1,4,0,2,537,2,2,1937,207,201,0.926,0.622,0.378
46-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2,2,1951,193,201,0.869,0.885,0.115
46-78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,2,543,2,1,1950,107,274,0.937,0.549,0.451
46-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,0,1,0,1,209,3,3,1927,177,297,0.909,0.766,0.234
46-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,1,1966,58,201,0.667,0.455,0.545
46-81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,315,2,1,2015,33,201,0.844,0.276,0.724
46-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1962,1615,201,0.4,1,0
46-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,2013,812,201,0.444,0.556,0.444
46-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2,1,2013,42,201,0.94,0.409,0.591
46-85,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,5,0.5,2.5,0.5,1.5,184,2,1,1945,169,201,0.908,0.527,0.473
46-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,2,2,1928,212,266,0.872,0.737,0.263
46-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,3,3,1910,203,268,0.958,0.782,0.218
46-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,1910,197,246,0.92,0.7,0.3
47-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,1962,601,265,1,1,0
47-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2,2,1957,352,201,0.996,0.873,0.127
47-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2,2,1958.5,348,201,0.909,0.792,0.208
47-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,1,1959,511,132,0.947,1,0
47-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2,1,1956,465,145,0.978,0.844,0.156
47-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1.5,1957,271.5,205,1,1,0
47-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,1,1955,335,148.5,0.903,0.843,0.157
47-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,2,1,1954,334,184,0.928,0.939,0.061
47-64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,165,2,2,1955,348,201,0.903,0.982,0.018
47-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1956.5,1369.5,1175,0.059,0.941,0.059
47-66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,4,48,2,2,1955.5,325.5,208.5,0.667,1,0
47-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,1,1957.5,443,287.5,0.524,0.929,0.071
47-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1,1983.5,166,209,0.808,0.538,0.462
47-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2,3,1929,220,251,0.95,0.895,0.105
47-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,2,2,1929,175,210,0.962,0.825,0.175
47-71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,415,2,2,1929,174,201,0.952,0.834,0.166
47-72,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,2,0.5,1.5,0,0,356,2,2,1927,186,201,0.921,0.767,0.233
47-73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,268,2,3,1941,265,216,0.951,0.817,0.183
47-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2,2,1941,260,209,0.942,0.928,0.072
47-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,2,3,1930,267,214,0.986,0.915,0.085
47-76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,419,2,2,1951,200,201,0.931,0.773,0.227
47-77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,474,2,2,1932,209,201,0.962,0.762,0.238
47-78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,2,384,2,2,1932.5,240.5,207,0.938,0.763,0.237
47-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,1,2014,29,201,0.805,0.396,0.604
47-80,0,0,0.667,0.333,0,0,0,0,0,0,0,0,1,0,0,0,3,3,11,0,2,54,2,1,1952,280,261.5,0.519,0.944,0.056
47-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,2,1955,176.5,201,0.904,0.808,0.192
47-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1,1,2005,75,201,0.943,0.078,0.922
47-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,2,1,2014,36,201,0.903,0.058,0.942
47-84,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,261,2,2,1955,234,201,0.935,0.824,0.176
47-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,2,3,1951,219.5,228,0.968,0.884,0.116
47-86,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,8.5,0,0,0.5,3.5,516,2,2,1926,199,222,0.936,0.651,0.349
47-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,3,3,1910,192,256,0.939,0.615,0.385
47-88,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,4.5,0,1,0.5,3.5,153,3,4,1927,245,334,0.961,0.961,0.039
48-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1918,967,255,1,1,0
48-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1923.5,818.5,216,0.929,1,0
48-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1952,174576,18791.5,0,1,0
48-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,1,2002,101,18047,0.584,0.192,0.808
48-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2,1,1956,324,167,0.993,0.812,0.188
48-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,2,1,1954,314,201,0.901,0.743,0.257
48-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2,1,1950,334,168,0.976,0.971,0.029
48-64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,199,2,2,1953,400,202,0.93,0.92,0.08
48-65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1.5,0,1,59,2,2,1955,558,293,0.593,0.915,0.085
48-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1955,175,190,1,1,0
48-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2,3,1955,261.5,202,0.915,0.965,0.035
48-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,2,2,1949,202,201,0.894,0.8,0.2
48-69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,503,2,1,1930,30,201,0.813,0.356,0.644
48-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,2,2,1932,174,201,0.989,0.894,0.106
48-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2,2,1948,172,201,0.946,0.843,0.157
48-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,3,1954,246,197.5,0.983,0.897,0.103
48-73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,320,2,2,1956,224,201,0.947,0.8,0.2
48-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2,2,1950,219,193,0.957,0.96,0.04
48-75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,2,349,2,2,1948,216,201,0.96,0.957,0.043
48-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,2,2,1942,209,201,0.959,0.837,0.163
48-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,2,2,1940,244,201,0.968,0.667,0.333
48-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,2,2,1939,244,209,0.948,0.905,0.095
48-79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,311,2,2,1944,201,201,0.887,0.772,0.228
48-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,2,2,1925,181,201,0.96,0.833,0.167
48-81,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,0,1,1,3,486,2,2,1927,181,208,0.967,0.788,0.212
48-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,2,1,2002,129,201,0.985,0.206,0.794
48-83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,472,1.5,1,1990,95.5,201,0.903,0.038,0.962
48-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,2,1,1956,197,201,0.907,0.552,0.448
48-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,2,3,1955,222,209,0.972,0.683,0.317
48-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,2,1,1954,130,201,0.902,0.501,0.499
48-87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,466,2,2,1910,170,201,0.888,0.562,0.438
48-88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,1,2,239,3,3,1910,224,294,0.921,0.837,0.163
